商户id,商户类型,2014年增长率,2013年增长率,2012年增长率
6B376B4DB95ADDDB4CA00950680ACED6,日用百货类,-0.176202025,0.03292488,0.070564432
64D1A4D4A44F7ABE4A10FE61A47F038D,日用百货类,-0.485703576,-0.637560124,0.376371885
44D4657EB59BD24AF52DD290A3BCBB7F,日用百货类,0.946763049,-0.130068204,.
FD46DE00E2C090800D52A0A491724078,医疗、烟酒类,5.236716482,.,.
DA8BDF6E7BA36F6106A42C95AA605088,公立医院类,-0.360496285,-0.317219252,0.889683149
ADCABBD9677778E54FA498AC733A4296,医疗、烟酒类,2.459748765,.,.
8FEBCFDB466DF5ED1CB10658A910F281,公立医院类,0.159988502,0.410243736,0.366117909
177065362409AE8F5DDDF6DBB9C943D1,公立医院类,0.545254145,.,.
CA584454AA83D6F926FE1A50216D7EA3,医疗、烟酒类,18.29609814,.,.
CAE3A343DCB111808F2794CBFCAD0D20,医疗、烟酒类,12.89608464,.,.
55DFEE52A3917A0C0898BD944F69ADE5,公立医院类,0.445806284,0.459615408,12.72784108
6946ECFC0623ADC4C95770C35F51730E,公立医院类,0.364182369,1.112710814,.
FC7FB72033CCDC1B9056EBC60039E0A6,公立医院类,0.595887327,22.09544919,.
082A18D0338809C9B83091D10778E91D,公立医院类,0.111298284,58.38605951,.
B9641F87A7EB414B936AE312D4106A99,医疗、烟酒类,5.216187489,.,.
39F954D3E8106B60CEA15AC7F0269055,公立医院类,3.950812891,.,.
A2EC20D8A06E3FD8C2B425DA4A6D3B2A,医疗、烟酒类,.,.,.
6928649A922D296F48D9290075069974,公立医院类,3.650688485,.,.
8C8726049E5C921A7DA8B86FD5E0384B,公立医院类,3.151225421,.,.
94036601EB3F1E76D48829EA49643E33,公立医院类,8.65779155,.,.
579AF926EE8C7548A0DB75FA431BC9BE,医疗、烟酒类,.,.,.
81A6619B615BF79CE633CEC338188F14,公立医院类,12.35198525,.,.
796642238300B124160DCCA60C790136,公立医院类,6.559179923,.,.
1496C1856D70F41CDFB40AC6175DFAAF,公立医院类,12.6590332,.,.
5BDD6E06D30872AC0AA8279A5F5025C9,公立医院类,8.425785457,.,.
94389B408C605587D9A6DC4EB59D5235,公立医院类,8.988685071,.,.
4BED163E6EB6FC56E18F86C561A5B553,公立医院类,13.3850692,.,.
207505824D9C8CD2E9162AD950FED56B,公立医院类,6.439605636,.,.
F3A3603529ADB5FE94CED4E0F1059542,公立医院类,9.033426527,.,.
4A11905EB27073326732EDEEDBDE3554,公立医院类,7.135779397,.,.
B68B9EE0AF9B8F2BE010622249EEEF3E,公立医院类,14.46384429,.,.
D51229DACEEF20DB214D946B8A6C0DCB,公立医院类,14.49153816,.,.
8B291E3580FB70E0B23E77289CEDAA1C,公立医院类,8.041954558,.,.
3A2A0686ABF8395358A270A660DFCBB1,公立医院类,8.773637464,.,.
2C2FA52861DA7CD27DF1AC4EE1675A48,公立医院类,-0.022017422,.,.
89DBBE3A824F5E782A853B611386D7FB,公立医院类,5.34964219,.,.
18C7FE6D9A6176BB853929784D14A587,公立医院类,4.092932321,.,.
5D161B562E1446241FAFC0CA7374ED30,公共学校类,0.04255148,0.134639621,0.025725274
7E38980C4BCBA753B99F6B5092790869,专业服务类,1.129846069,.,.
23C3B161E06BA4E8708CF33AA71E2905,专业服务类,-0.682388192,0.072034801,0.05535764
5CA976C82B4D0D9AF65F59DAF805C01A,专业服务类,0.19690842,0.088462765,0.728238531
C42216998BD7BDD225C2DD2C12469094,专业服务类,-0.385096449,0.431152225,-0.596830797
D74B35C4E1BA2102E6CDE9CF6036B137,专业服务类,0.356057176,0.13253654,0.778853134
C2C851894ACF7430A46F25349E670B06,专业服务类,0.44353041,0.230979927,0.588920541
6BD55D9E9F01864C26960AD92B1C7AD5,专业服务类,-0.078146527,0.050578203,5.955326655
9007307D83342D49ABEE3E55110EA8C8,专业服务类,0.656793234,3.151633212,-0.338837291
AC4510C035314D35AA5C81077568E982,专业服务类,-0.251988404,-0.241067702,3.553834623
9FA77506F53CE98B384A1EC03CCC28ED,专业服务类,-0.346393624,-0.01543262,1.276792224
F6962D060177CCBB6E614C11431DE4C6,专业服务类,-0.076207909,-0.017290547,4.538233271
FFF40C66446EA1A2B5043933A1CFDCB7,专业服务类,-0.20426276,-0.077969742,10.05644479
354A79AF814FD734C8F011B06723049F,专业服务类,-0.247218059,-0.098619458,11.125145
360245EB78FFE94DD8CC825241EF716A,专业服务类,-0.201367057,0.133279625,.
931892C85D5B5E3944D9CA97DDB16FD9,专业服务类,1.987747926,0.135424258,.
1BCA8689BCB7890705072D95B269723D,专业服务类,.,.,.
0A5CCA7B95AFA3B8595164E93FE531ED,专业服务类,.,.,.
34DD8E619831FDA7053B3FE761A125C5,专业服务类,.,.,.
2EBB6F2B57663DEC19AC08D19908BC4E,慈善与社会服务类,-0.321784466,.,.
0EBC4C4780D2306D3B58F713B2D89AA2,一般服务类,-0.021141773,-0.327008806,0.258448752
77B85B5A96952DF3CC33EA0D5DB83836,一般服务类,0.173447567,0.140905698,0.299568871
2EC9C6960F472E4467E62044B3A1A52E,一般服务类,0.54101202,0.036591816,0.829652843
34EA8306DE7C45CCB114654AFB7CAEF2,一般服务类,0.156512574,0.455610897,0.230724849
BFCB324F37040B9795477E03AB9C1239,一般服务类,0.131985071,0.01273386,0.251398516
1FD62D9B3B2E27A7A560D222F2A1C133,一般服务类,0.211876137,0.005287797,1.307621959
A02E3351536F8650B28EDF79409C0352,一般服务类,0.218044934,0.240978098,0.390627242
26EFD3EBE833CA61C48EB9C05355AF83,保险类,-1,.,.
26EFD3EBE833CA61C48EB9C05355AF83,保险类,0.137488772,-0.054816453,-0.173401694
A972C77A4BAB6728691225C0B07BBBBA,保险类,-1,.,.
A972C77A4BAB6728691225C0B07BBBBA,保险类,0.014753887,-0.16745126,-0.150137056
5AC6D945FED9CA10E56D570D571EA02D,保险类,-1,.,.
5AC6D945FED9CA10E56D570D571EA02D,保险类,-0.010149005,-0.157541258,-0.019802103
AFFDE4CA7BBB777E7D53A2716D6966FD,保险类,0.182514274,-0.069302982,0.025731451
742B69174130C52E9B9DCEFEAB52AC73,保险类,-0.42401831,0.955707809,.
742B69174130C52E9B9DCEFEAB52AC73,保险类,.,-1,-0.038362318
925B832F6A9EA7F77A39BD31230D4416,保险类,-1,.,.
925B832F6A9EA7F77A39BD31230D4416,保险类,-0.043090147,-0.155369002,-0.247992912
48760AF3ED3759287D1EE0807BE46F44,保险类,-1,.,.
48760AF3ED3759287D1EE0807BE46F44,保险类,0.041139847,0.060455769,-0.093236928
A77B3E9B4EB285796798E73A17B1AB9C,保险类,0.091983729,0.104825473,-0.111459625
AA086938EB537E233B39489A2A54FD27,保险类,0.224012358,0.195397248,0.188281749
8B180AAF2064E710571C25437C84D003,保险类,-0.008505873,-0.393428164,0.802144752
97B20116A8EC1049EB2BC04E187353EF,慈善与社会服务类,-0.414150179,.,.
1329BA2E395090C6C7E6AB81CF249E53,慈善与社会服务类,0.607318641,.,.
7C7E4F5E57D7F7159A3A756E2DA62CA3,专业服务类,0.185396332,.,.
C526EF7EE9058AEB6A3C2909F63E6753,保险类,0.22429479,0.346088375,0.438296216
BF89F3FD9C8DC4D0FE80C42A8CAF3241,保险类,-1,.,.
BF89F3FD9C8DC4D0FE80C42A8CAF3241,保险类,-0.291865864,-0.305440011,-0.180719145
4B397BB229007BD597E04AADA376C15F,保险类,-0.104481055,0.189625134,0.218467023
9DEEFBAF6AE635A7561BE3730AE0FA60,保险类,0.091800563,0.023070352,0.00790258
7F89BAAE3632203E10E4E170BA4E9DD2,保险类,-0.019611707,0.549602568,0.111887761
139EF9FCFAAF22F89712A702A1D2601B,保险类,0.023543752,0.189620471,0.051858349
A9404DBADBF0D20E7F05F3064FF93CAE,保险类,0.023193183,0.014448476,0.261753442
03979B3F2D8600615D1EB1F4DAE7F93D,保险类,-0.166952236,0.278684464,0.780352764
ADB5142A9B66CEA5C3ED6072E3778D7B,保险类,0.261481748,-0.009088778,0.037425708
2784DFC9185B304312F5C078FDE89BC0,保险类,0.080809827,0.056685465,0.056340165
FDFB6285D94128C095A9E72092CBA9D5,保险类,0.013705755,-0.174710937,-0.345978564
6526A965DD16DA9737A9986CDEACC224,保险类,-1,.,.
6526A965DD16DA9737A9986CDEACC224,保险类,0.097457538,-0.070734555,0.988179139
792C2C2481A374103836D91648B755C3,保险类,-0.368580878,0.304809872,0.158407884
A974956443DC55BAA808FB4775330CEA,保险类,0.141265834,0.405303264,-0.084018298
BF7B76E07495B760D87292093C4724F4,保险类,0.198097013,3.697702936,0.21752434
0F696FC44DA75714FDF9CD868CDCD828,保险类,-0.16579882,0.23107683,0.331434101
43C288373EAE9DD3E3B1ECB53CFFCCAE,政府类,-0.238779361,0.82305464,0.480250049
8E38C255424FA016084FA3E12C873339,政府类,0.362037184,.,.
3BEF5947FFDF16BE8555AEDB1D88E25A,日用百货类,0.026269644,0.004156093,0.034075359
20782913BDFFCDBF46C4A8CE08B52E26,日用百货类,-0.469874869,0.404118569,0.082349439
956904991027FBE35702B1E135221F21,日用百货类,-0.078834421,0.554848482,2.183358
30E966C018F191E37DD6CB274D97D636,日用百货类,0.125349238,-0.021062842,-0.030906355
EB9AE5CCAB299937B74553AAE9813084,日用百货类,0.135407211,-0.091117361,-0.023398274
34F3480C63A1C4EA3ACC950F8C42DFBA,日用百货类,0.032752488,-0.017827445,-0.146455909
805F39E1FAB9326BBC4DFF14D6767BEB,日用百货类,-0.191103281,0.402512373,0.090071891
03A12099EE6BCFA08B79002B745AF194,日用百货类,-0.036889685,0.910560268,2.097085248
A45EE67656FF4F2D9B24DFBC6FD597D9,超市类,-0.172124687,-0.119016553,0.024944868
65BA169B64FD2DA4575AF662ECDAF22D,日用百货类,-0.188286833,-0.158277994,1.118112745
D39BF0082B3D2100B49780E441941FB7,餐饮类,0.81781416,0.01904604,-0.472067528
7F04E149C06EED97AC949E7F6B60AB1E,餐饮类,-0.542411399,-0.240927914,0.259919589
505390749F97C288CFA4C75BC37EAECF,餐饮类,96.40601183,-0.897859058,-0.193585335
21E24BCDBAB2F57F5A6864598D90BF0D,日用百货类,0.758742399,1.351458942,.
05B22D2204ED3BEFD44C8CF5D356F60A,餐饮类,0.014706266,0.113623713,-0.036206356
01EC302CD24D2390208BF2189546FCA2,餐饮类,2.516059611,-0.877092798,0.211871581
6572A472BE4EE64C2B4B6684545089BD,餐饮类,1.486539755,-0.811824732,0.123347406
014F8FFB4F363FA6C450282F0364EDEB,餐饮类,1.254988014,-0.695933869,0.302239573
DFDA46E7F79075B05B6F43927BE224A3,餐饮类,2.775748143,-0.842444374,-0.100545729
F3A79FD2FA162119F66800E4D9DB567F,餐饮类,1.687623459,-0.722846505,-0.226389093
A7F4EE2BEE88278613C53C936E8CA9D4,餐饮类,0.117046085,0.326223675,0.813498995
B80663195A0B6E16755642718416C603,餐饮类,-0.063043975,0.135779376,0.567263968
3DD04D7AB52637EC98E57DD5051A34D2,餐饮类,-0.849481119,-0.316636138,-0.246702384
48924071BEBC9B7F6156A4273085513E,宾馆类,-0.241451763,0.005346632,0.180979368
E7B4A6F9DA498ED0068E3A2D86F49FF1,批发类,1.385540263,1.528890215,.
0A478E588745BAF96AE1A5770027E885,日用百货类,-0.034411346,0.605808344,0.23958966
5B550FC97A2E734100F6CA166D076255,日用百货类,-0.513674297,.,.
E84EFFBABBC8C7A956EB0A67ED1450AE,批发类,0.000460006,0.265409131,0.106212229
C4D4FA5BBB903E189E4CA70A5B0B10DC,宾馆类,0.01220408,-0.017783126,0.168742677
4A8D59BFC49B2CADB0A718C6336A36A1,日用百货类,.,.,.
53424A04BF0D885DF2854C4D30F32D4C,日用百货类,-0.266416014,-0.210765839,0.535907631
D09C4C1E369664D5905922E18B8D2ADD,日用百货类,-0.173886247,-0.106499773,1.646888824
4B1100DD91FCE161CA931A928053958E,日用百货类,-0.100937067,0.093472015,1.280442311
20E8523AA0BCC7D73A582AEECE9FC8A8,日用百货类,0.140245802,-0.0341035,1.105136015
9E57FDD4714FB22AD9728BB79758A637,日用百货类,0.151054964,0.066627343,0.743771978
A34A974E12D880BD541CC8C102C745AA,日用百货类,0.133994625,0.152881889,0.866215531
28738069102C9CE76E2A5E4382411E36,日用百货类,0.231461263,-0.034362682,0.854516669
E81712CEE5F3E94607624B2EF757904A,日用百货类,0.18841733,-0.072841048,0.651498873
B330BF69E26C7CABDC76EEE293623014,日用百货类,0.198785113,-0.148125272,3.110543819
2857DB82DE33DC16E77CFD30DB2B9A4E,日用百货类,0.136083466,0.222085022,1.506381641
3B98B4EC9B515984A0C1D5B66D3CC71F,日用百货类,0.132275794,2.693575101,.
0E625FE3921AB964EC877A8C00B043DA,日用百货类,7.183094911,.,.
8E44DB93877CFC6D70369C39208F1324,餐饮类,2.665239369,.,.
7CCAF61491079C28BBE682B03E1FA90D,餐饮类,.,.,.
16243C90A37765136E1CEC3306D1C86F,餐饮类,0.356783154,0.987453055,.
A45B4F5DE4D10BADEA7D13E55F0C987C,宾馆类,0.093035907,.,.
42BF5162FA43B79DEB6EF6BF98DF8FE9,餐饮类,.,.,.
4F2E34C220D07FDEA90A1C5F32CDE430,医疗、烟酒类,5.264629908,.,.
BB6D91B1DBBC197B6B4D41DD867E372E,房地产类,.,.,.
60A9F5B53F6BC88F324D4B4476BF9619,房地产类,1.47017003,.,.
7AF454FCE85F2DC1AB1D012C9F832A01,房地产类,.,.,.
83EC68B3401756C9E516A35A19586CB7,房地产类,.,.,.
4E384671AC33687973280012779FE5D9,航空售票类,-0.69878108,16.00549038,.
582CFBE939E5E101FC4527B989A55472,航空售票类,.,.,.
F60AF1216AFFBAA7EB6B84E1AFA05650,旅游售票类,0.537726556,1.430791947,.
F0F82BA5DF572210A1AB444D767E318A,电信电视缴费类,0.327937856,1.499596631,.
E2BA2494C5889E6489C5D47B0FE8C499,电信电视缴费类,.,.,.
E1D095906351C3FB64B25E43FC295F3F,公共事业类,0.053076097,0.090691373,0.025043566
ABF96BCEA875BDCE93618E358B96CAFF,公共事业类,-0.030880751,0.183461255,0.251742315
D58EED97C5828A2D0E6166E07BF517F8,公共事业类,9.573043274,.,.
6D0BA0EE0711CA319C06E8E29B60954B,批发类,-0.089491038,-0.095090226,0.557844199
2E40BFECE551D56B26D55C48C9174166,批发类,0.125543414,0.338188748,14.69261393
FB4A803FC1F60AE1B4578FF0BF1DBCCC,批发类,0.040367023,-0.100335109,.
F23B2B4F2185EF01037C0D416D13431B,批发类,0.231317221,5.944785933,.
998CCC6CF91A6A3790A9A034C337668F,批发类,-0.023484198,0.740035528,.
445D99DD2FCC8483A6C7E2E8F77C078C,批发类,-0.334050008,2.567474495,.
7F091ECA3F0F9D60E835F55F3F50DB8E,批发类,0.104617649,4.323913278,.
A1DD9092A2332F78AE42AEB9A35A61FF,批发类,-0.214616728,5.75983627,.
8BB89214E6C8CCB1167CDC86C26D7C26,批发类,-0.341799447,-0.430664501,.
6A6FDC348834C432E1774353B1C7734B,批发类,-0.599648885,0.541285911,.
63EFF6FB6BB3E786242F574154121D3B,批发类,-0.636559611,.,.
8A5C363F7675D1736DA19A487EC65D17,批发类,.,.,.
34FC73D53BC99B24E94DFCD06E23FC81,批发类,-0.030888614,0.207381985,507.7694856
0C1F79D4814B6BBFB1E7B2328436F098,批发类,-0.037036886,0.526927094,.
C5E6F9BB40A4273E734A96463786FC10,批发类,-0.57130711,5.337079448,8.411793502
B19066FAD53FD703441A6B9056F8A830,批发类,0.054632821,2.005083845,.
BA95CF71B3F191ABE8DA7BE964D1F7BC,批发类,0.576066003,1.471540373,.
0708B03E5A7E589304C5245186436F7B,批发类,32.30782237,.,.
6A75FFEE0DBA2AC74A17B2F1C1D8F09F,批发类,-0.037778529,2.673883713,.
C60A31816DB90757268943F3DC767A31,批发类,.,.,.
6E1ECA4F10FEAD9B43390C9A40420402,日用百货类,.,.,.
FBB3574148A1652ECA169B5863FF0196,汽车销售类,0.099050898,0.923050521,-0.605024229
2B19C6F1A6D5E569EF550C3BF46F9189,汽车销售类,-0.763607675,-0.010376231,0.261762491
20D9A3389D9AAE2809DFCA6FDC33FE51,汽车销售类,-0.058367781,-0.42615391,0.119686084
7F87569C0CC26059BBE5B6A58E3E7973,汽车销售类,0.559501526,0.512668037,-0.631238661
A54758573AC8FE9AC8FE6C7DC3D180CD,汽车销售类,-0.244231588,-0.034022736,0.55327977
C8C14AA44935687E31A787792B24924A,汽车销售类,-0.282348282,0.199979941,0.367162863
1889102AB498FFCC37EC72C9393BF364,汽车销售类,0.256603899,0.18782982,61.22636649
0822B98213A8DE16F8A9F8048F14653F,汽车销售类,0.148008113,0.020409371,17.13525512
F8B4B86B3FDC6A89E2084E416D936CFB,汽车销售类,0.185908361,3.319802336,.
CFED633AECB454A8532F63AA0A764A36,汽车销售类,-0.142811395,0.887701301,.
30B71B0B40DC7438AAC46D3FED95D1D6,汽车销售类,0.61819132,.,.
FF40E5DB0792AE15DF1CB7B60BE45EC7,汽车销售类,2.406751857,.,.
B451A2E4D52EFA101F6E6FAF396180C4,汽车销售类,0.974411169,.,.
A67D6CADF8E402268FF28E277E568204,日用百货类,-0.107502227,0.08659008,0.18131937
0A35030E4E69DEECE1B7FFEDEE2BF537,日用百货类,-0.059240922,-0.183676936,-0.110561866
13FDE9414CDC24FE5C81FC17E3079CB1,日用百货类,-0.037346007,1.360500099,0.503448544
447EC1A3F4E27E0D101AEF8A25CEBC4E,日用百货类,-0.100137629,-0.070434902,2.39118289
2F6B5D89B0A48B9B28F0E5E0EFFEEF0C,日用百货类,-0.109652382,-0.048948392,0.043005953
DCCA35392AB2E0A6EFF675B2286EBDF1,日用百货类,0.101618889,-0.004551604,12.49354891
76E6AFC20006C7BF63907C0CAAB1552A,日用百货类,-0.466461632,0.972673296,21.33167424
C9DC461A5E4BF1FB5E170F35E4D240AC,日用百货类,-0.0005269,0.245485274,62660.178
A1619AF8F38E03F42E90472E998EC500,日用百货类,1.39331549,.,.
B2373A98CB8C2BE9106C4FA5AED1EB37,日用百货类,44906248.2,.,.
D9B0B57A9F979A43BDAFCC1376216D83,医疗、烟酒类,.,.,.
CE5B8F7766CF99A4DF6C1054719B9EF5,超市类,-0.043022228,0.024710249,0.427785255
B74F686F19E3D0533877C3A2CC44447D,超市类,-0.02183619,-0.326244415,1.467567369
3F802821C20CE92B231DDE9A593DC7D3,超市类,-0.099595996,-0.099052986,-0.03742006
8B44C12AF215AC205C2EC5AB1303E6B2,超市类,-0.155903632,-0.105302164,0.125210858
EB46A545F47C9A5BE5CE197E314F2284,超市类,0.129335615,0.146745683,313.0835006
92049611E8CB62FBF85AA63239FBE8F2,超市类,0.308900264,5.985724933,.
760B003D32A6C085928696E1303FBE2D,超市类,0.227742595,.,.
2F00017D9A0405EB49796E6C64150520,超市类,9.152388618,.,.
279611F52E8852106C67833034342DC3,超市类,.,.,.
E18C69816A8B74C6EEFA47D0EDCFD1C8,超市类,.,.,.
0098FFDE645A66C851DE2A395C3D317D,医疗、烟酒类,-0.056749727,4.465855458,.
17D62EB71D820D72E476540728DC5FFD,医疗、烟酒类,-0.005516638,14.62316646,.
BB221B01B1BF4D7BA08575347666463D,医疗、烟酒类,-0.237103413,.,.
774C7D157D603132C65325BBFB339F7A,加油类,0.213967005,.,.
B537FAB41B6A55731B791461959EEDA2,日用百货类,4.907094023,.,.
88E2CF9B150F33BFD8D776C7D42BDEF6,日用百货类,-0.224470685,-0.070372137,0.17275116
F70E96953403590165F9FDE27CD10517,日用百货类,-0.109233053,0.81966844,1.021579268
1B77924F9606ECB77DCCF4AF89D85106,日用百货类,-0.433475742,0.645818275,.
252BB722784FA728BE5AE1CF838851AA,日用百货类,-0.029054771,-0.167761554,.
4C430644853A3985741997822FB3FACC,日用百货类,.,.,.
D2BDBDEC85FB7BB4DCFF651DA17E0585,餐饮类,-0.152566407,0.640034396,1.822352481
5B2BC593A341EB79963A826C2E901781,餐饮类,0.023305341,1.18440804,.
DCA2C5D62FEC916C59254687008B00E5,餐饮类,0.164897096,1.539431319,.
27FF6A474F8B857296A7F1D394829196,餐饮类,-0.108317184,3.991578176,.
06D482D77CEB659E251AA01FAC2F869D,餐饮类,0.232051101,2.945361812,.
95F21E76930F267C33980FFEB951629F,餐饮类,0.276692504,.,.
850035782CE0AEA62C2E3E10FA456590,餐饮类,-0.280718863,.,.
F3CD610220689168CF4503DE3D962D31,餐饮类,.,.,.
EDCA6EA479DCD97C77169F380C168B0F,餐饮类,.,.,.
AF3076714CD8B3934B4B6DB8446BEA21,餐饮类,0.355993025,0.317203177,0.97259298
83ECB11BEAD0D73E8B379EF5B381FDA4,医疗、烟酒类,0.343847712,-0.304389366,3.739343021
3231436CE5127186AFBABAEE236D36DC,典当拍卖信托类,4.094146738,.,.
C966589B4FEEC352035756A989F88A6D,典当拍卖信托类,2.218923315,.,.
BA9AE5A2B55887A37C70D541AA9E59A2,典当拍卖信托类,3.576457748,.,.
8146324F056B8BD74E7E198F9AC4E13C,典当拍卖信托类,3.069000921,.,.
5DE59C01E117C62AA5AAF9D61E1A7154,典当拍卖信托类,2.431719397,.,.
9A852FAC78E60C0A70DCDA716B8C331A,典当拍卖信托类,4.237635242,.,.
6533A85946ACED84B44DFD1B7BFDE318,典当拍卖信托类,42.38890528,.,.
8D90C6794BD9481C8B1922D7078835D2,典当拍卖信托类,2.5058278,.,.
8C17DD0942DA96430A662138E5986C5E,典当拍卖信托类,1.741915869,.,.
506CDD0E76239C6020E906518A562103,典当拍卖信托类,2.793875723,.,.
01C7ECA84F8DB4895C78B98C0B047972,典当拍卖信托类,4.797957675,.,.
5EF5F84099B9E770B1B750188F7A23DD,典当拍卖信托类,2.926751607,.,.
FF77733F9C998846EF8C219A0FD00EF0,典当拍卖信托类,2.063289744,.,.
051D653B28DB2DE5B29D7952107FD355,典当拍卖信托类,1.767685248,.,.
33D10AB0D3D01012B07785345BE6BDE2,典当拍卖信托类,12.0327433,.,.
FB0F0897A5DABDC4BA4F2B5CB85888DB,典当拍卖信托类,2.1841834,.,.
870034DF0D98E83CDD149087F474C230,典当拍卖信托类,1.954091784,.,.
DCB572EC49381B794FE5209BE53F9C7B,典当拍卖信托类,4.45389953,.,.
64B0E56DD85F06B83C9B6CCE4B5F9FC1,典当拍卖信托类,2.433552156,.,.
E16B090327DBBE0CB5BD259CC8B53AB7,日用百货类,-0.029095248,1.969755163,-0.026100469
0D4C0541B38B93EB932F498FDC08BA83,日用百货类,-0.278180403,0.207769673,.
617FE675DD99E677087259213BA4C157,日用百货类,4.50219983,2.920767632,.
F7532552B35402522F7DCBA8720ED3B0,日用百货类,15.6011628,.,.
09A24A2FE9A197AF267822B7B133A271,日用百货类,-0.0618225,3.899320764,.
F8633ABCF7C9932B8DEC0539DC9C4A30,医疗、烟酒类,0.241001546,-0.141984433,0.361257427
82B1B52AB062609E99E9A906803D7848,批发类,-0.346609823,0.100085911,1.786609066
813B6A818507258EAAAA2BD3250E2289,批发类,-0.369475537,-0.349350641,2.228163816
FC3A61B98CB0DFCAAA673BFA37B68529,批发类,-0.066226555,0.237968797,.
BF35882E90E97546D25F9B11C568D6B5,批发类,0.17127824,2.035066787,.
E56318C3556390AE6453B3DE3CAF9A4F,批发类,-0.375011646,11.50366454,.
7BC7882191F6FFD85B3F9BACEA9E7078,批发类,0.276881526,.,.
3C6F2104DDB7D01CE04993EA8714F0B1,一般服务类,0.151484997,0.205804201,0.607848746
7599EFE2D71EA824C27987339E177BED,一般服务类,-0.155049864,0.316289755,0.003347806
585EE806DC5BB45F586DD8376FCF7B6E,一般服务类,0.227357177,2.357714085,.
C770F46A4A89DB4D4028CEFCA55586D9,宾馆类,0.871228712,2.729229347,.
E4A63957D3DAD10018111FC33949D1B6,宾馆类,5.11832498,.,.
559D86D617CC37A0A509D48452192736,宾馆类,26.89056078,.,.
132A0ED945D8E78319700DD7E5B8BF25,房地产类,-0.068978393,0.363649204,-0.562300633
E82508EF28C9A73CC809D37ADEFB4102,日用百货类,-0.02228933,-0.104070576,0.803126496
596F628A4A149FCD8C537E3C6DB538BA,日用百货类,-0.438706673,0.795033368,0.65937878
985656A8709890513DC7D5F16029D51E,一般服务类,-0.258241186,.,.
31C41CA4DEAE4C20AC27C8F259E228CB,一般服务类,2.099478252,.,.
B585579C667274AAD659F5DFE98ADEDD,专业服务类,0.633081029,1.595991939,.
DCB96F59AAD6F9C3D09CA4FAA8E18FB7,专业服务类,0.069754401,.,.
B2168BB27336F0DCF273779452504D44,一般服务类,46.25735978,.,.
A0A6CE293B0E2D9C3E752A62A472CB14,娱乐类,48.3345052,.,.
C212FA2BF2F294A29EB98D5F6E04C161,医疗、烟酒类,0.653687876,0.821556761,.
15BA3ECD6367EF17847098CE4FA5786F,专业服务类,-0.059750422,-0.061491026,0.067816675
58D4C58A51EFD305AF40C507EF1AFD85,专业服务类,0.020975349,-0.078979081,0.201182295
7C90BBB3C27C8DE65AB7AA9D4CBF5565,专业服务类,0.005444637,-0.021010807,0.713239234
5C0A2B9650896CAF025544EDFD6C4E27,专业服务类,-0.212731913,0.564385792,.
4AFF9E33B22D1D7633E3860FE4E28255,专业服务类,0.271705564,12.94239856,.
4B66358971434543648E6DFBC0472FB8,慈善与社会服务类,-0.187347816,.,.
CA795C689107BE77405F3E0F03BD27F6,慈善与社会服务类,0.667025016,.,.
1B7C1737A9FD1F4E83B5C7198A458136,慈善与社会服务类,0.909258353,.,.
67B582B028B7627CC128AC5BA2D03F20,一般服务类,0.118942734,0.212881595,-0.007416418
D1CE8FBD75EF8997444B7A2703ECDCCB,一般服务类,0.101813915,4.059894788,-0.223501593
CDA3CBBDF082AC77206FF61A8C45AE40,慈善与社会服务类,1.319036739,.,.
C5F587B84B0D209182393EBD935387BB,慈善与社会服务类,.,.,.
7CFB9A1205FBEF0B9A97A839D16546D0,房地产类,.,.,.
4F1C130CCC6D5B956125EC7F333F83B5,日用百货类,0.235293469,-0.041154504,0.015762598
9419B9ED21C9469EAABE7D8ACADCB93E,餐饮类,0.071568515,3.499736354,.
1BD9D5087AEC30CCB61993CD90DB6E11,批发类,-0.426206506,0.180866162,-0.302263012
5E4687CD93F56CFC480735DBE2A81388,日用百货类,-0.166647863,-0.035711233,0.339374927
52BFAF8E82E2FE69D763E5F1380FB390,航空售票类,5.537416315,-0.821608845,0.059936292
774F6133C39060D752AE8D559DB0ED8D,公共事业类,0.02428272,0.349673455,0.01392206
19FAC5488BBC175FAECFC2ED44E8105A,公共事业类,0.051500327,1.189357784,1.344126832
B06C5A9173048D9DC6BD603008E58DD4,超市类,.,-1,0.122933374
B06C5A9173048D9DC6BD603008E58DD4,超市类,-0.12255918,25.79044695,.
257E3A3A68C2FD435227CF323F2043A1,超市类,-0.190211861,0.144975152,-0.016226567
1A3FB28DD43A545EA9C23299A449868E,日用百货类,2.500571131,.,.
C067F18A08DA10F0569B97613A1B6DDA,日用百货类,0.47293763,1.300385631,3.154191024
60EBE4B42C0F0272A372F03FC7992E1B,餐饮类,0.101649816,0.338816831,0.398617075
2426334095AF5FCBF8299DAF435A17EE,日用百货类,-0.042070657,-0.334448298,1.052991998
2C6FA3C376E5F07648CAC7EDC914852F,医疗、烟酒类,-0.083468481,-0.036639716,0.171135299
EEA9C760B1C652E30A33E90B80493B99,公共学校类,0.153743438,-0.133281241,0.078590755
F1FC455517EAABC060C136922D4BA75F,房地产类,0.089761643,1.460750067,27.96233754
A7937696C6BFA2D98CB7C92F048FE76D,航空售票类,-0.284753816,0.525813007,0.825212529
6A52D2AFC2BEBC488AA3A0D0793E72D6,汽车销售类,0.271444564,1.066018554,-0.383942554
3C4CD964E02AB64BEDF915FA1B42EA54,汽车销售类,1.108691624,-0.089835785,-0.71290851
